Year,Month,Country,Passengers,Flights,Freight (tonnes)
2006,6,Australia,142762.0,945.0,53930.0
2006,6,South Korea,267096.0,1822.0,89780.0
2006,6,Spain,263521.0,1728.0,110053.0
2006,6,Netherlands,155226.0,1032.0,47684.0
2006,6,UAE,126377.0,832.0,39331.0
2006,6,Turkey,,,
2006,6,Singapore,83129.0,566.0,54437.0
2006,6,Thailand,185801.0,1288.0,82231.0
2006,6,Saudi Arabia,61543.0,408.0,32080.0
2006,7,United States,1441865.0,9608.0,557909.0
2006,7,China,746081.0,4934.0,344984.0
2006,7,Italy,419076.0,2786.0,243627.0
2006,7,Mexico,485575.0,3241.0,234726.0
2006,7,Canada,325753.0,2133.0,161363.0
2006,7,Japan,491176.0,3288.0,261439.0
2006,7,Germany,478695.0,3216.0,183616.0
2006,7,United Kingdom,478500.0,3259.0,321705.0
2006,7,France,396615.0,2643.0,142094.0
2006,7,India,326513.0,2163.0,134666.0
2006,7,Brazil,179155.0,1151.0,94265.0
2006,7,Australia,136465.0,925.0,68952.0
2006,7,South Korea,272596.0,1838.0,88815.0
2006,7,Spain,250417.0,1608.0,151756.0
2006,7,Netherlands,171455.0,1151.0,64563.0
2006,7,UAE,137363.0,976.0,79228.0
2006,7,Turkey,135394.0,932.0,92368.0
2006,7,Singapore,85301.0,581.0,34408.0
2006,7,Thailand,176660.0,1192.0,72171.0
2006,7,Saudi Arabia,55330.0,390.0,25572.0
2006,8,United States,1313330.0,8725.0,392042.0
2006,8,China,689554.0,4627.0,211568.0
2006,8,Italy,412356.0,2814.0,265581.0
2006,8,Mexico,517152.0,3440.0,350959.0
2006,8,Canada,310078.0,2121.0,108655.0
2006,8,Japan,497884.0,3304.0,329520.0
2006,8,Germany,-187450.0,-1301.0,-102279.0
2006,8,United Kingdom,454767.0,3036.0,315728.0
2006,8,France,401317.0,2679.0,228735.0
2006,8,India,325907.0,2209.0,147026.0
2006,8,Brazil,155054.0,1052.0,68139.0
2006,8,Australia,137619.0,946.0,57101.0
2006,8,South Korea,277720.0,1845.0,109459.0
2006,8,Spain,266679.0,1768.0,158612.0
2006,8,Netherlands,161080.0,1031.0,83417.0
2006,8,UAE,147356.0,951.0,87303.0
2006,8,Turkey,146007.0,975.0,55257.0
2006,8,Singapore,86335.0,619.0,62694.0
2006,8,Thailand,189706.0,1285.0,65481.0
2006,8,Saudi Arabia,58480.0,408.0,26401.0
2006,9,United States,-212905.0,-1462.0,-138482.0
2006,9,China,641484.0,4297.0,402673.0
2006,9,Italy,429661.0,2861.0,215158.0
2006,9,Mexico,-259867.0,-1686.0,-88635.0
2006,9,Canada,340049.0,2282.0,213341.0
2006,9,Japan,586723.0,3876.0,388339.0
2006,9,Germany,550687.0,3647.0,359533.0
2006,9,United Kingdom,455047.0,2972.0,210277.0
2006,9,France,401954.0,2639.0,225767.0
2006,9,India,324087.0,2158.0,207636.0
2006,9,Brazil,143646.0,1001.0,49385.0
2006,9,Australia,138167.0,927.0,92765.0
2006,9,South Korea,248520.0,1696.0,76454.0
2006,9,Spain,280144.0,1836.0,115371.0
2006,9,Netherlands,146703.0,987.0,68340.0
2006,9,UAE,136551.0,899.0,87585.0
2006,9,Turkey,122707.0,818.0,56257.0
2006,9,Singapore,96017.0,618.0,28873.0
2006,9,Thailand,173729.0,1184.0,70325.0
2006,9,Saudi Arabia,60598.0,415.0,25987.0
2006,10,United States,1408928.0,9349.0,445248.0
2006,10,China,683200.0,4459.0,404180.0
2006,10,Italy,402978.0,2691.0,167229.0
2006,10,Mexico,500767.0,3344.0,305363.0
2006,10,Canada,324587.0,2115.0,184846.0
2006,10,Japan,505220.0,3336.0,256411.0
2006,10,Germany,600431.0,3984.0,280500.0
2006,10,United Kingdom,483709.0,3249.0,278947.0
2006,10,France,,,
2006,10,India,328101.0,2149.0,172929.0
2006,10,Brazil,165364.0,1049.0,77880.0
2006,10,Australia,145566.0,917.0,53327.0
2006,10,South Korea,259262.0,4.0,119257.0
2006,10,Spain,252994.0,1736.0,93036.0
2006,10,Netherlands,152337.0,1044.0,107442.0
2006,10,UAE,132863.0,879.0,57623.0
2006,10,Turkey,147769.0,955.0,88638.0
2006,10,Singapore,91196.0,578.0,53694.0
2006,10,Thailand,,,
2006,10,Saudi Arabia,63669.0,417.0,32576.0
2006,11,United States,1403319.0,9343.0,691173.0
2006,11,China,672457.0,4489.0,385312.0
2006,0,Italy,429030.0,2833.0,192665.0
2006,11,Mexico,559140.0,3756.0,394267.0
2006,11,Canada,340760.0,2249.0,174860.0
2006,11,Japan,477996.0,3193.0,267649.0
2006,11,Germany,507516.0,3359.0,189663.0
2006,11,United Kingdom,546016.0,3596.0,237464.0
2006,11,France,373705.0,2505.0,230769.0
2006,11,India,308616.0,2071.0,145127.0
2006,11,Brazil,166016.0,1114.0,85746.0
2006,11,Australia,138895.0,927.0,68405.0
2006,11,South Korea,255066.0,1682.0,142923.0
2006,11,Spain,237118.0,1571.0,159849.0
2006,11,Netherlands,145992.0,1004.0,105999.0
2006,11,UAE,134022.0,906.0,55631.0
2006,11,Turkey,144357.0,967.0,100076.0
2006,11,Singapore,95327.0,625.0,36928.0
2006,11,Thailand,175692.0,1164.0,80392.0
2006,11,Saudi Arabia,63409.0,399.0,40869.0
2006,12,United States,1356138.0,9080.0,926431.0
2006,12,China,679899.0,4526.0,379649.0
2006,12,Italy,417393.0,2791.0,272815.0
2006,12,Mexico,532580.0,3511.0,258958.0
2006,12,Canada,287015.0,1911.0,101265.0
2006,12,Japan,510814.0,3424.0,337995.0
2006,12,Germany,508993.0,3340.0,235672.0
2006,12,United Kingdom,480691.0,3218.0,254120.0
2006,12,France,380937.0,2537.0,145947.0
2006,12,India,308423.0,2069.0,167329.0
2006,12,Brazil,172607.0,1138.0,106922.0
2006,12,Australia,136337.0,944.0,55915.0
2006,12,South Korea,254368.0,1714.0,176112.0
2006,12,Spain,280308.0,1866.0,176170.0
2006,12,Netherlands,169584.0,1067.0,66748.0
2006,12,UAE,147652.0,951.0,55322.0
2006,12,Turkey,139001.0,960.0,92515.0
2006,12,Singapore,89130.0,568.0,38266.0
2006,12,Thailand,177022.0,1160.0,91249.0
2006,12,Saudi Arabia,61204.0,436.0,43997.0
2007,1,United States,1445603.0,9600.0,843837.0
2007,1,China,707536.0,4664.0,373317.0
2007,13,Italy,412413.0,2731.0,237487.0
2007,1,Mexico,578155.0,3869.0,188849.0
2007,1,Canada,322520.0,2200.0,147731.0
2007,1,Japan,451797.0,3023.0,148222.0
2007,1,Germany,518805.0,3419.0,182570.0
2007,1,United Kingdom,505472.0,3340.0,296341.0
2007,1,France,395685.0,2667.0,221927.0
2007,1,India,331340.0,2187.0,158758.0
2007,1,Brazil,182503.0,1190.0,92928.0
2007,1,Australia,142636.0,945.0,43485.0
2007,1,South Korea,267883.0,1824.0,134368.0
2007,1,Spain,281959.0,1883.0,122611.0
2007,1,Netherlands,168299.0,1062.0,102465.0
2007,1,UAE,148044.0,958.0,60523.0
2007,1,Turkey,150322.0,1039.0,80624.0
2007,1,Singapore,91153.0,630.0,62908.0
2007,1,Thailand,175559.0,1188.0,122046.0
2007,0,Saudi Arabia,61851.0,406.0,26307.0
2007,2,United States,1452595.0,9718.0,717802.0
2007,2,China,697364.0,4578.0,244625.0
2007,2,Italy,418070.0,2784.0,144048.0
2007,2,Mexico,542917.0,3602.0,292011.0
2007,2,Canada,345688.0,2293.0,206231.0
2007,2,Japan,520463.0,3434.0,272596.0
2007,2,Germany,545119.0,3604.0,284656.0
2007,2,United Kingdom,507605.0,3375.0,298003.0
2007,2,France,403684.0,2695.0,252574.0
2007,2,India,317279.0,2164.0,221201.0
2007,2,Brazil,164842.0,1107.0,81013.0
2007,2,Australia,164477.0,1058.0,90123.0
2007,2,South Korea,293144.0,1966.0,185610.0
2007,2,Spain,288181.0,1861.0,84688.0
2007,2,Netherlands,169826.0,1114.0,54847.0
2007,2,UAE,147679.0,964.0,96955.0
2007,2,Turkey,128814.0,916.0,71699.0
2007,2,Singapore,97046.0,622.0,34228.0
2007,2,Thailand,179538.0,1188.0,102205.0
2007,2,Saudi Arabia,62713.0,414.0,34923.0
2007,3,United States,1510178.0,10051.0,898613.0
2007,3,China,699986.0,4676.0,444783.0
2007,3,Italy,448127.0,2965.0,206436.0
2007,3,Mexico,500424.0,3399.0,207544.0
2007,3,Canada,342101.0,2298.0,139342.0
2007,3,Japan,490527.0,3301.0,335177.0
2007,3,Germany,532787.0,3555.0,359001.0
2007,3,United Kingdom,556170.0,3673.0,218405.0
2007,3,France,383276.0,2523.0,119749.0
2007,3,India,365941.0,2430.0,173399.0
2007,3,Brazil,177554.0,1190.0,72238.0
2007,3,Australia,165998.0,1103.0,58449.0
2007,3,South Korea,274912.0,1836.0,108977.0
2007,3,Spain,259461.0,1723.0,172146.0
2007,3,Netherlands,158712.0,1053.0,94929.0
2007,3,UAE,145948.0,944.0,44413.0
2007,3,Turkey,164667.0,1036.0,50540.0
2007,3,Singapore,99768.0,589.0,30917.0
2007,3,Thailand,201232.0,1322.0,103242.0
2007,3,Saudi Arabia,65688.0,441.0,47303.0
2007,4,United States,1541090.0,10246.0,532542.0
2007,4,China,748819.0,4986.0,276861.0
2007,4,Italy,438634.0,2958.0,142592.0
2007,4,Mexico,504610.0,3377.0,156295.0
2007,4,Canada,280982.0,1897.0,114805.0
2007,4,Japan,-101321.0,-655.0,-29205.0
2007,4,Germany,518556.0,3445.0,269242.0
2007,4,United Kingdom,489234.0,3225.0,217531.0
2007,4,France,390095.0,2551.0,248969.0
2007,4,India,365355.0,2443.0,179072.0
2007,4,Brazil,180529.0,1247.0,98973.0
2007,4,Australia,147414.0,1005.0,77010.0
2007,4,South Korea,253208.0,1698.0,160388.0
2007,4,Spain,261414.0,1752.0,173756.0
2007,4,Netherlands,147223.0,970.0,91066.0
2007,4,UAE,147438.0,955.0,87785.0
2007,4,Turkey,148720.0,989.0,60076.0
2007,4,Singapore,79371.0,581.0,33636.0
2007,4,Thailand,186071.0,1224.0,122624.0
2007,4,Saudi Arabia,60214.0,421.0,26454.0
2007,5,United States,1522784.0,10231.0,548252.0
2007,5,China,785344.0,5245.0,409947.0
2007,5,Italy,433916.0,2885.0,278089.0
2007,5,Mexico,513889.0,3464.0,333275.0
2007,5,Canada,346605.0,2300.0,157768.0
2007,5,Japan,503195.0,3316.0,156545.0
2007,5,Germany,569964.0,3818.0,336517.0
2007,5,United Kingdom,533964.0,3546.0,356959.0
2007,5,France,403450.0,2737.0,149929.0
2007,5,India,311751.0,2185.0,134757.0
2007,5,Brazil,170595.0,1138.0,117210.0
2007,5,Australia,-43442.0,-292.0,-23026.0
2007,5,South Korea,265090.0,1769.0,161296.0
2007,5,Spain,239118.0,1650.0,97640.0
2007,5,Netherlands,156882.0,1073.0,64597.0
2007,5,UAE,144966.0,1000.0,76587.0
2007,5,Turkey,143232.0,950.0,88047.0
2007,5,Singapore,116110.0,667.0,58650.0
2007,5,Thailand,186104.0,1281.0,106812.0
2007,5,Saudi Arabia,67976.0,421.0,40536.0
2007,6,United States,1411945.0,9431.0,459866.0
2007,6,China,754260.0,5087.0,261878.0
2007,6,Italy,442157.0,2947.0,280373.0
2007,6,Mexico,518378.0,3432.0,235594.0
2007,6,Canada,332825.0,2196.0,1042247.0
2007,6,Japan,545743.0,3661.0,293618.0
2007,6,Germany,516238.0,3477.0,172398.0
2007,6,United Kingdom,523947.0,3398.0,223087.0
2007,6,France,395148.0,2639.0,157031.0
2007,6,India,-81444.0,-509.0,-30313.0
2007,6,Brazil,200016.0,1376.0,146981.0
2007,6,Australia,161842.0,1017.0,80543.0
2007,6,South Korea,,,
2007,6,Spain,265857.0,1788.0,96479.0
2007,6,Netherlands,166296.0,1103.0,61119.0
2007,6,UAE,155768.0,1031.0,71907.0
2007,6,Turkey,130126.0,915.0,52280.0
2007,6,Singapore,105964.0,690.0,32414.0
2007,6,Thailand,178976.0,1231.0,117476.0
2007,6,Saudi Arabia,67203.0,450.0,31323.0
2007,7,United States,1499135.0,9971.0,694579.0
2007,7,China,772183.0,5171.0,292883.0
2007,7,Italy,415447.0,2785.0,259048.0
2007,7,Mexico,506710.0,3335.0,333313.0
2007,7,Canada,324468.0,2211.0,190595.0
2007,7,Japan,524634.0,3515.0,296516.0
2007,7,Germany,517078.0,3446.0,353335.0
2007,7,United Kingdom,519458.0,3487.0,338844.0
2007,7,France,412645.0,2764.0,277209.0
2007,7,India,345924.0,2322.0,115926.0
2007,7,Brazil,167984.0,1135.0,89753.0
2007,7,Australia,157658.0,1016.0,60554.0
2007,7,South Korea,255356.0,1747.0,86036.0
2007,7,Spain,269710.0,1782.0,145570.0
2007,7,Netherlands,153206.0,1088.0,58375.0
2007,7,UAE,148098.0,995.0,71753.0
2007,7,Turkey,168647.0,1166.0,115340.0
2007,7,Singapore,96046.0,614.0,51082.0
2007,7,Thailand,174326.0,1197.0,87352.0
2007,7,Saudi Arabia,69640.0,432.0,27657.0
2007,8,United States,1389377.0,9240.0,935906.0
2007,8,China,829468.0,5511.0,566989.0
2007,8,Italy,449871.0,2984.0,298701.0
2007,8,Mexico,532831.0,3592.0,248907.0
2007,8,Canada,320235.0,2156.0,121117.0
2007,8,Japan,483943.0,3270.0,212708.0
2007,8,Germany,516396.0,3365.0,333643.0
2007,8,United Kingdom,500380.0,3398.0,207389.0
2007,8,France,349872.0,2337.0,170261.0
2007,8,India,356172.0,2371.0,120291.0
2007,8,Brazil,177194.0,1192.0,120333.0
2007,8,Australia,160022.0,1011.0,70647.0
2007,8,South Korea,291096.0,1983.0,203941.0
2007,8,Spain,284370.0,1912.0,172815.0
2007,8,Netherlands,173969.0,1130.0,68877.0
2007,8,UAE,138602.0,977.0,45175.0
2007,8,Turkey,164367.0,1040.0,84328.0
2007,8,Singapore,93527.0,612.0,62841.0
2007,8,Thailand,199733.0,1326.0,81162.0
2007,8,Saudi Arabia,66895.0,435.0,42411.0
2007,9,United States,1472436.0,9853.0,1030416.0
2007,9,China,731966.0,4846.0,505020.0
2007,9,Italy,433632.0,2894.0,260082.0
2007,9,Mexico,503197.0,3357.0,261358.0
2007,9,Canada,296559.0,1987.0,147895.0
2007,9,Japan,517093.0,3445.0,355621.0
2007,9,Germany,-166929.0,-1147.0,-64791.0
2007,9,United Kingdom,460055.0,3054.0,222601.0
2007,9,France,420084.0,2844.0,272118.0
2007,9,India,351151.0,2349.0,245432.0
2007,9,Brazil,192272.0,1231.0,85313.0
2007,9,Australia,135856.0,942.0,87577.0
2007,9,South Korea,289819.0,1912.0,202045.0
2007,9,Spain,294822.0,1956.0,147761.0
2007,9,Netherlands,155526.0,1030.0,70311.0
2007,9,UAE,148837.0,1019.0,78899.0
2007,9,Turkey,144565.0,951.0,54953.0
2007,9,Singapore,100269.0,644.0,66495.0
2007,9,Thailand,172457.0,1123.0,65319.0
2007,9,Saudi Arabia,57387.0,388.0,24957.0
2007,10,United States,1493038.0,9967.0,806467.0
2007,10,China,730873.0,4865.0,365786.0
2007,10,Italy,419468.0,2775.0,144885.0
2007,10,Mexico,518727.0,3459.0,311237.0
2007,10,Canada,327884.0,2132.0,188335.0
2007,10,Japan,533901.0,3521.0,168518.0
2007,10,Germany,512634.0,3406.0,186063.0
2007,10,United Kingdom,460290.0,3116.0,306390.0
2007,10,France,414578.0,2746.0,211270.0
2007,10,India,357445.0,2353.0,174301.0
2007,10,Brazil,164043.0,1111.0,83533.0
2007,10,Australia,146533.0,930.0,63408.0
2007,10,South Korea,252323.0,1711.0,155632.0
2007,10,Spain,280010.0,1841.0,110422.0
2007,10,Netherlands,159927.0,1097.0,62285.0
2007,10,UAE,146845.0,1009.0,69557.0
2007,10,Turkey,154329.0,986.0,86406.0
2007,10,Singapore,90005.0,618.0,56139.0
2007,10,Thailand,183167.0,1239.0,125867.0
2007,10,Saudi Arabia,65392.0,403.0,423101.0
2007,11,United States,1310162.0,8702.0,850573.0
2007,11,China,750324.0,4959.0,367462.0
2007,11,Italy,418380.0,2797.0,232101.0
2007,11,Mexico,534972.0,3576.0,358564.0
2007,11,Canada,325031.0,2193.0,222110.0
2007,11,Japan,491406.0,3341.0,349024.0
2007,11,Germany,544835.0,3632.0,285502.0
2007,11,United Kingdom,486532.0,3223.0,191522.0
2007,11,France,413665.0,2740.0,233789.0
2007,11,India,366294.0,2451.0,187794.0
2007,11,Brazil,182997.0,1222.0,104540.0
2007,11,Australia,153129.0,990.0,62050.0
2007,11,South Korea,274280.0,1827.0,94176.0
2007,11,Spain,277840.0,1840.0,80876.0
2007,11,Netherlands,178742.0,1139.0,76160.0
2007,11,UAE,147523.0,944.0,51111.0
2007,11,Turkey,160435.0,1024.0,62292.0
2007,11,Singapore,91519.0,626.0,41513.0
2007,11,Thailand,180108.0,1200.0,78845.0
2007,11,Saudi Arabia,57808.0,399.0,31296.0
2007,12,United States,1455174.0,9742.0,785901.0
2007,12,China,711504.0,4812.0,348608.0
2007,12,Italy,398124.0,2667.0,279144.0
2007,12,Mexico,487726.0,3286.0,270544.0
2007,12,Canada,346440.0,2253.0,104135.0
2007,12,Japan,561847.0,3723.0,240193.0
2007,12,Germany,528714.0,3484.0,192731.0
2007,12,United Kingdom,481366.0,3178.0,247705.0
2007,12,France,397696.0,2658.0,170300.0
2007,0,India,345691.0,2298.0,135345.0
2007,12,Brazil,172718.0,1172.0,101256.0
2007,12,Australia,155878.0,971.0,69649.0
2007,12,South Korea,254619.0,1723.0,140303.0
2007,12,Spain,279309.0,1874.0,192855.0
2007,12,Netherlands,147741.0,999.0,53347.0
2007,12,UAE,150908.0,964.0,81205.0
2007,12,Turkey,148328.0,996.0,63551.0
2007,12,Singapore,94392.0,644.0,67245.0
2007,12,Thailand,185639.0,1242.0,109895.0
2007,12,Saudi Arabia,72811.0,474.0,40213.0
2008,1,United States,1605891.0,10767.0,1092271.0
2008,1,China,844318.0,5643.0,342841.0
2008,1,Italy,377337.0,2520.0,142727.0
2008,1,Mexico,529045.0,3534.0,267302.0
2008,1,Canada,334950.0,2222.0,136546.0
2008,1,Japan,500887.0,3289.0,303344.0
2008,1,Germany,542544.0,3651.0,191515.0
2008,1,United Kingdom,,,
2008,1,France,383200.0,2576.0,213495.0
2008,1,India,363285.0,2396.0,213517.0
2008,1,Brazil,186982.0,1240.0,84993.0
2008,1,Australia,151831.0,980.0,67093.0
2008,1,South Korea,275464.0,1832.0,189767.0
2008,1,Spain,284172.0,1828.0,166732.0
2008,1,Netherlands,163459.0,1096.0,52415.0
2008,1,UAE,159609.0,1090.0,79621.0
2008,1,Turkey,157762.0,997.0,103309.0
2008,1,Singapore,93264.0,601.0,48673.0
2008,1,Thailand,173297.0,1173.0,79320.0
2008,1,Saudi Arabia,77706.0,433.0,32219.0
2008,2,United States,1458020.0,9690.0,656794.0
2008,2,China,767105.0,5124.0,349913.0
2008,2,Italy,441082.0,2946.0,298588.0
2008,2,Mexico,530610.0,3598.0,208714.0
2008,2,Canada,355382.0,2301.0,154945.0
2008,2,Japan,495498.0,3294.0,298236.0
2008,2,Germany,553067.0,3699.0,207328.0
2008,2,United Kingdom,521948.0,3513.0,304421.0
2008,2,France,430965.0,2891.0,197742.0
2008,2,India,370181.0,2495.0,245520.0
2008,2,Brazil,173829.0,1160.0,76266.0
2008,2,Australia,156157.0,1039.0,62922.0
2008,2,South Korea,305417.0,1985.0,166813.0
2008,2,Spain,270277.0,1773.0,171855.0
2008,2,Netherlands,174024.0,1155.0,64066.0
2008,2,UAE,158797.0,1028.0,61479.0
2008,2,Turkey,157054.0,1109.0,101017.0
2008,2,Singapore,83879.0,0.0,39971.0
2008,2,Thailand,197964.0,1337.0,65602.0
2008,2,Saudi Arabia,58670.0,385.0,17999.0
2008,3,United States,1384117.0,9236.0,929717.0
2008,3,China,715958.0,4826.0,281774.0
2008,3,Italy,460131.0,2980.0,233635.0
2008,3,Mexico,488113.0,3277.0,339955.0
2008,3,Canada,329440.0,2155.0,189614.0
2008,3,Japan,538346.0,3550.0,192853.0
2008,3,Germany,531525.0,3544.0,343112.0
2008,3,United Kingdom,548564.0,3645.0,346177.0
2008,3,France,411491.0,-4.0,193452.0
2008,3,India,355781.0,2364.0,199202.0
2008,3,Brazil,164101.0,1121.0,71682.0
2008,3,Australia,150219.0,1008.0,82560.0
2008,3,South Korea,285285.0,1917.0,119020.0
2008,3,Spain,289367.0,1870.0,156308.0
2008,3,Netherlands,179120.0,1230.0,113910.0
2008,3,UAE,161412.0,1085.0,98179.0
2008,3,Turkey,160912.0,1065.0,87730.0
2008,3,Singapore,110283.0,680.0,44433.0
2008,3,Thailand,201046.0,1377.0,106628.0
2008,3,Saudi Arabia,52422.0,436.0,41213.0
2008,4,United States,1424197.0,9490.0,474387.0
2008,4,China,838113.0,5594.0,464410.0
2008,4,Italy,420744.0,2791.0,291425.0
2008,4,Mexico,523307.0,3500.0,194850.0
2008,4,Canada,317244.0,2107.0,166483.0
2008,4,Japan,436724.0,2881.0,141934.0
2008,4,Germany,-228053.0,-1561.0,-86107.0
2008,4,United Kingdom,484148.0,3229.0,166682.0
2008,4,France,395608.0,2640.0,137095.0
2008,4,India,373956.0,2443.0,218566.0
2008,4,Brazil,182222.0,1180.0,109424.0
2008,4,Australia,154927.0,1012.0,65743.0
2008,4,South Korea,306878.0,2020.0,139005.0
2008,4,Spain,263865.0,1814.0,160216.0
2008,4,Netherlands,179189.0,1154.0,53412.0
2008,4,UAE,156984.0,1025.0,78552.0
2008,4,Turkey,143725.0,960.0,56773.0
2008,4,Singapore,102637.0,624.0,39082.0
2008,4,Thailand,221632.0,1444.0,104142.0
2008,4,Saudi Arabia,77798.0,469.0,23702.0
2008,5,United States,1444049.0,9608.0,940043.0
2008,5,China,723796.0,4773.0,395981.0
2008,5,Italy,406452.0,2753.0,135963.0
2008,5,Mexico,544186.0,3652.0,346903.0
2008,5,Canada,345514.0,2310.0,238006.0
2008,5,Japan,521362.0,3473.0,194411.0
2008,5,Germany,589177.0,3914.0,302716.0
2008,5,United Kingdom,486336.0,3261.0,163550.0
2008,5,France,400826.0,2595.0,264921.0
2008,5,India,395954.0,2611.0,154963.0
2008,5,Brazil,176395.0,1149.0,91820.0
2008,5,Australia,157308.0,1098.0,70395.0
2008,5,South Korea,284023.0,1892.0,160643.0
2008,5,Spain,282464.0,1862.0,164286.0
2008,5,Netherlands,159532.0,1124.0,115732.0
2008,5,UAE,154310.0,1073.0,62117.0
2008,5,Turkey,168952.0,1101.0,115351.0
2008,5,Singapore,96474.0,646.0,58551.0
2008,5,Thailand,204692.0,1341.0,65815.0
2008,5,Saudi Arabia,60614.0,462.0,26569.0
2008,6,United States,1595645.0,10635.0,805118.0
2008,6,China,770700.0,5158.0,296021.0
2008,6,Italy,460636.0,3072.0,240679.0
2008,6,Mexico,546048.0,3599.0,284832.0
2008,6,Canada,339780.0,2301.0,132562.0
2008,6,Japan,506726.0,3428.0,259474.0
2008,6,Germany,498364.0,3365.0,179417.0
2008,6,United Kingdom,532190.0,3591.0,307345.0
2008,0,France,394240.0,2646.0,268280.0
2008,6,India,322471.0,2160.0,146100.0
2008,6,Brazil,205259.0,1327.0,122339.0
2008,6,Australia,181961.0,1138.0,105036.0
2008,6,South Korea,299470.0,1959.0,174813.0
2008,6,Spain,286957.0,1891.0,179653.0
2008,6,Netherlands,169779.0,1156.0,79707.0
2008,6,UAE,151443.0,1019.0,77642.0
2008,6,Turkey,151678.0,1024.0,61176.0
2008,6,Singapore,80949.0,586.0,27709.0
2008,6,Thailand,216812.0,1427.0,141462.0
2008,6,Saudi Arabia,72985.0,449.0,22180.0
2008,7,United States,1406255.0,9362.0,981541.0
2008,7,China,730202.0,4890.0,357159.0
2008,7,Italy,422771.0,2763.0,203258.0
2008,7,Mexico,528529.0,3549.0,217838.0
2008,7,Canada,356561.0,2366.0,109515.0
2008,7,Japan,570643.0,3753.0,366100.0
2008,7,Germany,523145.0,3503.0,187093.0
2008,7,United Kingdom,476465.0,3170.0,200578.0
2008,7,France,407243.0,2718.0,131154.0
2008,7,India,400148.0,2671.0,173031.0
2008,7,Brazil,181863.0,1204.0,111293.0
2008,7,Australia,165194.0,1069.0,50803.0
2008,7,South Korea,266174.0,1773.0,180370.0
2008,7,Spain,272034.0,1764.0,84899.0
2008,7,Netherlands,152366.0,1029.0,102895.0
2008,7,UAE,181281.0,1124.0,94086.0
2008,7,Turkey,150107.0,1027.0,53755.0
2008,7,Singapore,107193.0,677.0,60162.0
2008,7,Thailand,189447.0,1293.0,64895.0
2008,7,Saudi Arabia,66997.0,450.0,27576.0
2008,8,United States,1480276.0,9860.0,695676.0
2008,8,China,884999.0,5876.0,597479.0
2008,8,Italy,394161.0,2667.0,208290.0
2008,8,Mexico,598016.0,3978.0,305969.0
2008,8,Canada,333088.0,2266.0,136955.0
2008,8,Japan,539013.0,3656.0,280474.0
2008,8,Germany,574956.0,3860.0,289063.0
2008,8,United Kingdom,575679.0,3828.0,331446.0
2008,8,France,387338.0,2580.0,123342.0
2008,8,India,382763.0,2529.0,143203.0
2008,8,Brazil,199297.0,1306.0,97830.0
2008,8,Australia,151275.0,1026.0,86963.0
2008,8,South Korea,261990.0,1805.0,117941.0
2008,8,Spain,280012.0,1902.0,115533.0
2008,8,Netherlands,167961.0,1172.0,107054.0
2008,8,UAE,164414.0,1071.0,111827.0
2008,8,Turkey,161554.0,1065.0,93412.0
2008,13,Singapore,,,
2008,8,Thailand,206343.0,1397.0,126080.0
2008,8,Saudi Arabia,67812.0,437.0,19907.0
2008,9,United States,1448083.0,9664.0,870196.0
2008,9,China,848628.0,5669.0,329118.0
2008,9,Italy,424900.0,2848.0,262814.0
2008,9,Mexico,521812.0,3456.0,339714.0
2008,9,Canada,325703.0,2210.0,103018.0
2008,9,Japan,500494.0,3417.0,263429.0
2008,9,Germany,490665.0,3297.0,224308.0
2008,9,United Kingdom,526932.0,3521.0,261014.0
2008,9,France,373202.0,2527.0,225988.0
2008,9,India,348461.0,2314.0,218276.0
2008,9,Brazil,175378.0,1190.0,81462.0
2008,9,Australia,152946.0,1077.0,95679.0
2008,9,South Korea,290360.0,1963.0,198565.0
2008,9,Spain,280929.0,1820.0,158497.0
2008,9,Netherlands,171183.0,1118.0,97209.0
2008,9,UAE,154370.0,1006.0,56446.0
2008,9,Turkey,148419.0,1018.0,98464.0
2008,9,Singapore,99848.0,687.0,63005.0
2008,9,Thailand,205386.0,1420.0,66119.0
2008,9,Saudi Arabia,,,
2008,10,United States,1439040.0,9554.0,477935.0
2008,10,China,877557.0,5792.0,543246.0
2008,10,Italy,448823.0,3051.0,160335.0
2008,10,Mexico,552438.0,3726.0,261172.0
2008,10,Canada,315409.0,2129.0,104352.0
2008,10,Japan,552404.0,3658.0,278922.0
2008,10,Germany,526395.0,3476.0,186029.0
2008,10,United Kingdom,495670.0,3323.0,269171.0
2008,10,France,431193.0,2883.0,258355.0
2008,10,India,381168.0,2555.0,256223.0
2008,10,Brazil,160686.0,1140.0,61061.0
2008,10,Australia,179143.0,-2.0,97371.0
2008,10,South Korea,271870.0,1849.0,144182.0
2008,10,Spain,278194.0,1826.0,118417.0
2008,10,Netherlands,174946.0,1180.0,71120.0
2008,10,UAE,149617.0,986.0,61904.0
2008,10,Turkey,149982.0,1023.0,62250.0
2008,10,Singapore,97587.0,632.0,36217.0
2008,10,Thailand,189183.0,1268.0,68058.0
2008,10,Saudi Arabia,-14868.0,-83.0,-7294.0
2008,11,United States,1422171.0,9447.0,873905.0
2008,11,China,752753.0,5025.0,288711.0
2008,11,Italy,415871.0,2784.0,153407.0
2008,11,Mexico,540782.0,3568.0,190917.0
2008,11,Canada,359091.0,2393.0,114918.0
2008,11,Japan,508683.0,3353.0,273167.0
2008,11,Germany,529090.0,3492.0,357803.0
